date,gross_pnl,execution_pnl,net_pnl
2023-10-10,507.80312124849934,456.80271256772903,456.80271256772903
2023-10-11,-55.91572123176665,-68.5856665136714,-68.5856665136714
2023-10-12,712.4463519313304,660.4562348598301,660.4562348598301
2023-10-13,-264.8648648648649,-255.14459287480895,-255.14459287480895
2023-10-16,352.9682466635987,345.09916419322866,345.09916419322866
2023-10-17,43.93816110659077,56.3084581353033,56.3084581353033
2023-10-18,1416.4456233421747,1567.1852899575676,1567.1852899575676
2023-10-19,-365.62366052293186,-378.91041380517277,-378.91041380517277
2023-10-20,-94.33085501858729,-105.26571591240484,-105.26571591240484
2023-10-23,-470.648815653965,-504.21622863174775,-504.21622863174775
2023-10-25,628.9752650176679,771.6171617161718,771.6171617161718
2023-10-26,-309.4491715181371,-318.602125880163,-318.602125880163
2023-10-27,-240.2902262057192,-280.22672453311975,-280.22672453311975
2023-10-30,216.03927986906706,187.37171891631354,187.37171891631354
2023-10-31,443.63103953147873,341.203351104341,341.203351104341
2023-11-01,-919.6757553426677,-928.1511438664481,-928.1511438664481
2023-11-02,-457.01849836779115,-474.51790726319416,-474.51790726319416
2023-11-03,-542.841348811498,-556.008330581186,-556.008330581186
2023-11-06,-109.9227569815805,-132.42296887689673,-132.42296887689673
2023-11-08,-362.0689655172414,-395.48879802656035,-395.48879802656035
2023-11-09,547.7966101694916,535.1876065754979,535.1876065754979
2023-11-10,79.84031936127745,42.68524197552502,42.68524197552502
2023-11-13,-838.1112984822934,-849.0744547018858,-849.0744547018858
2023-11-15,-697.0588235294117,-707.5273752540818,-707.5273752540818
2023-11-16,-142.67938614682706,-150.55591246799315,-150.55591246799315
2023-11-17,-111.15992970123015,-167.50305167503052,-167.50305167503052
2023-11-20,-402.88263555250506,-444.97227216327775,-444.97227216327775
2023-11-21,-50.11746280344562,-23.139994287890385,-23.139994287890385
2023-11-28,383.5946924004824,393.05316401205334,393.05316401205334
2023-11-29,-2.4019215372298746,-93.14338916196975,-93.14338916196975
2023-11-30,173.78048780487805,106.04557000762841,106.04557000762841
2023-12-01,1087.1845296624053,1121.4817293632373,1121.4817293632373
2023-12-04,783.1027667984189,779.2897604185055,779.2897604185055
2023-12-07,56.86032138442514,36.382409967532084,36.382409967532084
2023-12-08,-98.79206212251944,-139.8719684686238,-139.8719684686238
2023-12-11,199.5787256450764,147.3894152005129,147.3894152005129
2023-12-12,59.89583333333326,21.143526566396915,21.143526566396915
2023-12-13,2247.852760736196,2387.098543649378,2387.098543649378
2023-12-14,254.077791718946,231.94452985671217,231.94452985671217
2023-12-15,-513.5322692574601,-477.5837343268424,-477.5837343268424
2023-12-18,33.56321839080465,-11.105955909512787,-11.105955909512787
2023-12-19,610.2699144173798,668.2818635042114,668.2818635042114
2023-12-20,1056.941778630838,980.5539580645659,980.5539580645659
2023-12-21,-99.24999999999997,-114.49856027593424,-114.49856027593424
2023-12-22,-225.0,-203.81613183000863,-203.81613183000863
2023-12-26,164.48850833708863,152.2020306170998,152.2020306170998
2023-12-27,223.1404958677685,261.5829446342183,261.5829446342183
2023-12-28,-251.82672233820458,-283.8961195289408,-283.8961195289408
2023-12-29,80.03952569169955,33.79890137734198,33.79890137734198
2024-01-01,-216.7664670658683,-186.93538488606612,-186.93538488606612
2024-01-02,234.44108761329312,210.0820835760049,210.0820835760049
2024-01-03,-686.8231046931407,-720.7789508232592,-720.7789508232592
2024-01-04,183.93782383419693,145.8261687232605,145.8261687232605
2024-01-05,-104.74308300395265,-132.9489001926705,-132.9489001926705
2024-01-08,-671.1956521739131,-693.255051443154,-693.255051443154
2024-01-09,24.151811385853872,-72.40874812935587,-72.40874812935587
2024-01-10,265.28384279475995,269.7280104324766,269.7280104324766
2024-01-11,-264.93799323562575,-293.8888742653225,-293.8888742653225
2024-01-12,402.95939435650365,355.9089685586689,355.9089685586689
2024-01-15,-841.7985012489592,-850.2800160684326,-850.2800160684326
2024-01-17,769.718309859155,887.5086386225432,887.5086386225432
2024-01-18,270.87242026266415,264.01928114897015,264.01928114897015
2024-01-19,157.82907049282582,131.71031232624165,131.71031232624165
2024-01-20,-651.3274336283185,-661.6735867135101,-661.6735867135101
2024-01-23,-866.3194444444445,-868.2834377591003,-868.2834377591003
2024-01-25,-349.06914893617017,-343.81346854598854,-343.81346854598854
2024-01-29,-720.0000000000001,-720.8090591031984,-720.8090591031984
2024-01-31,-13.27800829875514,-22.861593203332408,-22.861593203332408
2024-02-01,-478.77285404400374,-495.6504188880426,-495.6504188880426
2024-02-02,37.73584905660381,17.444851590143,17.444851590143
2024-02-05,-191.5455746367239,-204.0383197518059,-204.0383197518059
2024-02-06,578.0113177041227,548.5578992681877,548.5578992681877
2024-02-07,-461.33333333333337,-513.9938424823325,-513.9938424823325
2024-02-08,-272.4414949353824,-249.99805149761912,-249.99805149761912
2024-02-12,-194.21033345547812,-219.54148138349288,-219.54148138349288
2024-02-13,-706.5552133743951,-697.6394218221598,-697.6394218221598
2024-02-14,130.06654567453117,173.08241604603816,173.08241604603816
2024-02-15,144.87804878048775,133.33725348778756,133.33725348778756
2024-02-16,74.99163039839316,102.76497853023342,102.76497853023342
2024-02-19,-257.4380165289257,-287.9922425232216,-287.9922425232216
2024-02-20,17.74580335731409,-9.604861656516777,-9.604861656516777
2024-02-21,-245.49549549549545,-283.66867402474804,-283.66867402474804
2024-02-22,44.431101771239724,13.552487043194295,13.552487043194295
2024-02-23,180.87954110898667,121.46349539001008,121.46349539001008
2024-02-26,50.13077593722755,14.95981224725906,14.95981224725906
2024-02-27,47.35516372795973,37.36784264243491,37.36784264243491
2024-02-28,-162.12710765239947,-224.1791463770151,-224.1791463770151
2024-02-29,178.81983396903743,156.08043620791236,156.08043620791236
2024-03-04,111.5340692805482,109.11936304677492,109.11936304677492
2024-03-05,-271.3301536830948,-254.94882235892186,-254.94882235892186
2024-03-06,-144.8979591836735,-155.0060199333701,-155.0060199333701
2024-03-07,7.045009784735857,-55.35074784074137,-55.35074784074137
2024-03-11,-156.88425671969293,-148.13062579562745,-148.13062579562745
2024-03-12,-237.1134020618557,-256.9355115790887,-256.9355115790887
2024-03-13,5.213270142180068,-30.992732793087516,-30.992732793087516
2024-03-14,-299.9494183105715,-299.60193314579186,-299.60193314579186
2024-03-15,386.2153344208809,315.9728069012999,315.9728069012999
2024-03-18,-244.94649227110585,-263.63971547018457,-263.63971547018457
2024-03-19,-291.2466843501327,-312.254075694198,-312.254075694198
2024-03-20,-821.4542836573074,-835.6833568073888,-835.6833568073888
2024-03-21,-183.73180873180868,-219.76364141738475,-219.76364141738475
2024-03-22,-195.92373438527284,-201.65277287648064,-201.65277287648064
2024-03-26,-162.97468354430387,-148.43327178377,-148.43327178377
2024-03-27,-83.92511297611361,-115.74895073615012,-115.74895073615012
2024-03-28,391.3170163170164,408.0742585188083,408.0742585188083
2024-04-01,281.87919463087235,221.01260312675794,221.01260312675794
2024-04-02,-526.2569832402235,-555.9119616907207,-555.9119616907207
2024-04-03,1369.653767820774,1523.1023102310232,1523.1023102310232
2024-04-04,422.83822920976417,367.21347411493923,367.21347411493923
2024-04-05,123.46139500186484,122.84013505362422,122.84013505362422
2024-04-08,172.1194879089615,147.03775877053198,147.03775877053198
2024-04-09,-301.74793008279664,-318.5764922468195,-318.5764922468195
2024-04-10,-279.2043399638336,-268.93306959218467,-268.93306959218467
2024-04-12,907.5144508670521,928.4640505935412,928.4640505935412
2024-04-15,838.9662027833001,867.6855759122374,867.6855759122374
2024-04-16,162.87678476996302,147.65124673002424,147.65124673002424
2024-04-18,941.7401303181298,901.4678032995721,901.4678032995721
2024-04-19,360.17100106875677,332.93180950142465,332.93180950142465
2024-04-22,48.83318928262741,9.024267718164577,9.024267718164577
2024-04-23,-370.44145873320537,-411.8202684159031,-411.8202684159031
2024-04-24,736.1894024802706,756.0860998672722,756.0860998672722
2024-04-25,61.168384879725124,79.23709182010059,79.23709182010059
2024-04-26,-210.6045589692765,-220.66831683168311,-220.66831683168311
2024-04-29,33.14659197012149,52.648433923261535,52.648433923261535
2024-04-30,-364.2276422764227,-340.675810700336,-340.675810700336
2024-05-02,-303.4642032332563,-326.86147960870227,-326.86147960870227
2024-05-06,-158.05211448099104,-153.08137899650157,-153.08137899650157
2024-05-07,462.56817055032235,471.0198895995794,471.0198895995794
2024-05-08,-31.29346314325452,-83.94443715079281,-83.94443715079281
2024-05-09,-127.05882352941181,-140.0149448907155,-140.0149448907155
2024-05-10,-159.79708306911851,-198.25085360740064,-198.25085360740064
2024-05-13,132.0266272189351,111.16467977006147,111.16467977006147
2024-05-14,67.32055283102984,53.7427454371282,53.7427454371282
2024-05-15,-588.447653429603,-602.7553821881561,-602.7553821881561
2024-05-16,-96.13683279268659,-81.10101853991505,-81.10101853991505
2024-05-17,204.5375218150088,129.84397031252433,129.84397031252433
2024-05-21,-11.482254697285954,-11.47426570614038,-11.47426570614038
2024-05-22,-130.74433656957922,-77.22480642762359,-77.22480642762359
2024-05-23,-117.42750502440434,-105.03659061558325,-105.03659061558325
2024-05-24,29.61275626423687,17.0269883043142,17.0269883043142
2024-05-27,-83.54755784061696,-13.959285129073903,-13.959285129073903
2024-05-28,460.0219058050385,473.50291038915816,473.50291038915816
2024-05-29,468.7270051508461,473.17890554215273,473.17890554215273
2024-05-31,-725.940337224384,-719.504792192927,-719.504792192927
2024-06-03,-649.3525389204133,-525.4832583094046,-525.4832583094046
2024-06-04,-319.99362244897964,-396.59410775504523,-396.59410775504523
2024-06-05,183.7242359630421,309.42832327420297,309.42832327420297
2024-06-06,-105.00739488696384,-121.08685234990057,-121.08685234990057
2024-06-07,222.61819909717283,183.9644758742818,183.9644758742818
2024-06-10,-99.39361982599522,-140.9176659955593,-140.9176659955593
2024-06-12,-705.6010928961749,-721.686612726757,-721.686612726757
2024-06-13,-160.72629455279082,-167.0470020979793,-167.0470020979793
2024-06-14,338.5178408051236,330.60804108135363,330.60804108135363
2024-06-18,114.56628477905073,96.04562890366114,96.04562890366114
2024-06-19,-74.33881343817016,-146.63243221060276,-146.63243221060276
2024-06-20,51.71102661596967,43.50266919559269,43.50266919559269
2024-06-21,287.04022000687524,316.10430873420654,316.10430873420654
2024-06-24,67.7130044843049,45.55182811246393,45.55182811246393
2024-06-25,-14.388489208633127,-45.58912482888162,-45.58912482888162
2024-06-26,-347.7911646586345,-383.7483827340492,-383.7483827340492
2024-06-28,-11.824324324324373,-21.843634061385693,-21.843634061385693
2024-07-01,110.65064235391624,149.15897751948611,149.15897751948611
2024-07-02,-472.9327781082689,-504.626446722514,-504.626446722514
2024-07-03,211.79039301310038,163.3504186431504,163.3504186431504
2024-07-04,185.0839515814134,198.5861001483254,198.5861001483254
2024-07-05,-258.9690721649485,-254.96626095730602,-254.96626095730602
2024-07-08,113.38057523968327,109.94533850173538,109.94533850173538
2024-07-09,-107.16435881998785,-155.1654862639504,-155.1654862639504
2024-07-10,-492.5207756232687,-519.8647985961101,-519.8647985961101
2024-07-11,-156.1521252796421,-161.09770547956578,-161.09770547956578
2024-07-12,198.6518636003173,208.7110348761791,208.7110348761791
2024-07-15,8.884501480750304,13.464312617238946,13.464312617238946
2024-07-16,253.66695427092324,158.16455832134196,158.16455832134196
2024-07-18,-82.81350828135082,-102.53009797944257,-102.53009797944257
2024-07-19,260.6361007847996,266.60769204823856,266.60769204823856
2024-07-22,60.536574180233835,21.21877507538342,21.21877507538342
2024-07-23,32.84356093344855,8.496579040189744,8.496579040189744
2024-07-24,1439.7905759162302,1629.3799230206967,1629.3799230206967
2024-07-26,440.5191059841386,399.44982777446626,399.44982777446626
2024-07-29,141.06728538283065,60.05031041276835,60.05031041276835
2024-07-30,100.39113428943935,87.40217802387482,87.40217802387482
2024-07-31,236.73925181462874,325.6342821782178,325.6342821782178
2024-08-01,729.2407108239097,713.1482435472387,713.1482435472387
2024-08-02,1581.558028616852,1596.0472249919028,1596.0472249919028
2024-08-05,-716.3778374420308,-707.5110047720392,-707.5110047720392
2024-08-06,-782.3129251700681,-785.8880528551063,-785.8880528551063
2024-08-08,-598.3543327333505,-627.2275335572798,-627.2275335572798
2024-08-09,-182.8263624841573,-213.31042803810158,-213.31042803810158
2024-08-12,-57.08154506437773,-134.02218990340344,-134.02218990340344
2024-08-13,-259.7473915431081,-276.65779182960296,-276.65779182960296
2024-08-14,508.739406779661,461.04865402782036,461.04865402782036
2024-08-16,237.41794310722108,237.63829994085037,237.63829994085037
2024-08-19,-195.81911262798639,-257.4381368869205,-257.4381368869205
2024-08-20,-90.47333732774112,-93.63737456289586,-93.63737456289586
2024-08-21,315.01831501831504,324.74809750687683,324.74809750687683
2024-08-22,64.5300996102209,74.60712485116326,74.60712485116326
2024-08-23,159.7222222222221,114.89168827520041,114.89168827520041
2024-08-26,-112.68158617981935,-134.05174451759567,-134.05174451759567
2024-08-27,-96.66666666666669,-59.07558506793011,-59.07558506793011
2024-08-28,-152.3517382413087,-187.68254719422654,-187.68254719422654
2024-08-30,54.50805622214616,32.847414675818364,32.847414675818364
2024-09-02,48.380311316785864,-4.1270618382197,-4.1270618382197
2024-09-03,-661.8610747051115,-677.2018897825558,-677.2018897825558
2024-09-04,185.96491228070167,220.13098688811561,220.13098688811561
2024-09-05,175.80645161290332,173.57851788822975,173.57851788822975
2024-09-06,220.1371346084446,169.65249605614392,169.65249605614392
2024-09-09,135.43228385807095,146.2707264702376,146.2707264702376
2024-09-10,-388.19875776397515,-342.2294700058241,-342.2294700058241
2024-09-11,-777.3167358229599,-765.6694967836365,-765.6694967836365
2024-09-12,145.08196721311467,164.56380751011437,164.56380751011437
2024-09-13,104.34782608695643,81.93302637412197,81.93302637412197
2024-09-16,41.34241245136187,52.89298104831615,52.89298104831615
2024-09-17,-96.99769053117784,-133.6467750554092,-133.6467750554092
2024-09-18,-879.8686062881277,-890.7880331302362,-890.7880331302362
2024-09-19,-258.34658187599365,-249.0639820284548,-249.0639820284548
2024-09-20,678.1411359724613,693.8940300824509,693.8940300824509
2024-09-23,-25.918944392082942,-24.337780242191265,-24.337780242191265
2024-09-24,-237.44769874476975,-241.41419768039862,-241.41419768039862
2024-09-25,78.48837209302334,74.32533867105137,74.32533867105137
2024-09-27,360.2941176470589,392.80033496339763,392.80033496339763
2024-09-30,-297.6570820021299,-315.86020095653635,-315.86020095653635
2024-10-01,2903.541823662397,2867.7478266119297,2867.7478266119297
2024-10-03,138.8684790595151,247.72892466590625,247.72892466590625
2024-10-04,-375.7847533632286,-387.7840355896407,-387.7840355896407
2024-10-07,178.74396135265698,190.89780827860397,190.89780827860397
2024-10-08,163.1059983566147,109.47765802737203,109.47765802737203
2024-10-09,-408.09628008752736,-442.51657516676954,-442.51657516676954
2024-10-10,69.97084548104964,42.96382831847307,42.96382831847307
2024-10-11,175.10617445279308,200.03304109242907,200.03304109242907
2024-10-14,223.62052274927404,184.94428708991296,184.94428708991296
2024-10-15,176.4705882352941,119.93751579334275,119.93751579334275
2024-10-16,-313.6531365313653,-176.388216145983,-176.388216145983
2024-10-17,423.1451899183528,477.2133111065612,477.2133111065612
2024-10-18,225.01611863313994,206.3131285132996,206.3131285132996
2024-10-21,-107.08176530961344,-168.16215512621778,-168.16215512621778
2024-10-22,76.72764227642273,83.29063290302312,83.29063290302312
2024-10-23,-240.78341013824874,-276.40574297522284,-276.40574297522284
2024-10-25,-235.0515463917526,-232.65092636155023,-232.65092636155023
2024-10-28,-36.61226290251427,-110.78098290140562,-110.78098290140562
2024-10-29,-269.73026973026975,-292.73664587111176,-292.73664587111176
2024-10-30,632.0,504.18212552962603,504.18212552962603
2024-10-31,55.555555555555586,118.2179943079759,118.2179943079759
2024-11-04,238.85436368549034,110.48899649790292,110.48899649790292
2024-11-05,187.28755948334475,155.08531431477195,155.08531431477195
2024-11-06,-377.5964391691395,-423.8656619447701,-423.8656619447701
2024-11-07,237.48510131108458,213.74097860089654,213.74097860089654
2024-11-08,-400.78328981723234,-395.9753378989015,-395.9753378989015
2024-11-11,350.86956521739125,256.75086921979505,256.75086921979505
2024-11-12,292.5407925407926,282.53779890624446,282.53779890624446
2024-11-13,35.38873994638066,61.54504339322829,61.54504339322829
2024-11-14,-29.157667386609152,11.768542123673546,11.768542123673546
2024-11-18,-392.0664206642066,-438.46661589235845,-438.46661589235845
2024-11-19,650.6568144499181,601.6223139890731,601.6223139890731
2024-11-21,-211.0606465402084,-242.33023756556793,-242.33023756556793
2024-11-22,1470.8951125755082,1477.0670983448156,1477.0670983448156
2024-11-25,-24.877650897226733,-85.70759441319076,-85.70759441319076
2024-11-26,-6.819288845591845,-70.6663098742308,-70.6663098742308
2024-11-27,37.43315508021399,-21.916501333738392,-21.916501333738392
2024-11-28,46.36209813874785,-11.742881787555843,-11.742881787555843
2024-11-29,-285.2691218130312,-304.8122236951435,-304.8122236951435
2024-12-02,180.32786885245906,130.79633799758952,130.79633799758952
2024-12-03,66.09547123623018,73.73299160089118,73.73299160089118
2024-12-04,102.14772132006286,103.04201342489623,103.04201342489623
2024-12-05,50.188205771643666,48.525602685081054,48.525602685081054
2024-12-06,143.18311466058182,92.47926766453621,92.47926766453621
2024-12-09,-103.04942166140906,-103.06573884798374,-103.06573884798374
2024-12-10,-147.4252491694352,-171.33264457478785,-171.33264457478785
2024-12-11,-425.83333333333326,-466.1547787431803,-466.1547787431803
2024-12-12,293.5779816513763,308.92613956031835,308.92613956031835
2024-12-13,-104.52162516382693,-114.18365110315662,-114.18365110315662
2024-12-16,293.00699300699307,290.1180384622467,290.1180384622467
2024-12-17,290.3068679980514,296.58496041062153,296.58496041062153
2024-12-18,2362.220717670955,2481.836780775521,2481.836780775521
2024-12-19,171.43658810325485,187.1202516819235,187.1202516819235
2024-12-20,-497.98522498321023,-521.3914119006346,-521.3914119006346
2024-12-23,-219.59910913140317,-240.1787490456308,-240.1787490456308
2024-12-24,-329.1703835860838,-361.6180355306406,-361.6180355306406
2024-12-26,-118.63867684478357,-152.97597094953053,-152.97597094953053
2024-12-27,161.96542311191988,180.98748200811286,180.98748200811286
2024-12-30,698.5901798736023,659.7586884194494,659.7586884194494
2024-12-31,-182.37971391417432,-219.0104478728272,-219.0104478728272
2025-01-01,-36.055143160127216,-11.715542174283023,-11.715542174283023
2025-01-02,-109.62343096234314,-123.22962944500851,-123.22962944500851
2025-01-03,-113.21359846055167,-111.72273711916421,-111.72273711916421
2025-01-06,-421.463152232383,-416.108824795523,-416.108824795523
2025-01-07,-3.3208800332088475,-24.268037241748477,-24.268037241748477
2025-01-08,293.733681462141,299.6332727501639,299.6332727501639
2025-01-09,22.945736434108454,-7.367537496324154,-7.367537496324154
2025-01-10,848.8724335240657,954.9158981971891,954.9158981971891
2025-01-13,-404.6369203849519,-418.1255885976562,-418.1255885976562
2025-01-14,-176.22080679405522,-214.09123055162664,-214.09123055162664
2025-01-15,-786.7719644619939,-794.6916196449334,-794.6916196449334
2025-01-16,235.2941176470588,252.45529316581366,252.45529316581366
2025-01-17,84.26812585499319,55.96341129503855,55.96341129503855
2025-01-20,25.63249001331573,23.552773104608335,23.552773104608335
2025-01-21,-143.13725490196072,-143.52897433898434,-143.52897433898434
2025-01-22,-564.0087783467446,-564.844825289704,-564.844825289704
2025-01-23,38.288288288288285,45.93829694941552,45.93829694941552
2025-01-24,621.4262241209332,640.5308928518963,640.5308928518963
2025-01-27,-355.35831689677843,-364.1936796419369,-364.1936796419369
2025-01-28,87.21291123525768,91.98641274273602,91.98641274273602
2025-01-29,-67.43135210288487,-123.18257301775735,-123.18257301775735
2025-01-30,45.967287084038226,11.773026042100021,11.773026042100021
2025-01-31,-761.0681658468026,-771.2799619510097,-771.2799619510097
2025-02-03,421.99108469539385,426.09238024466026,426.09238024466026
2025-02-04,271.0413694721826,231.0577483087676,231.0577483087676
2025-02-05,-231.25794155019065,-300.0579646572252,-300.0579646572252
2025-02-06,772.1321695760598,756.4653025096563,756.4653025096563
2025-02-11,98.88641425389751,30.079534630128933,30.079534630128933
2025-02-12,282.24407171775584,144.91835008022076,144.91835008022076
2025-02-13,-244.26807760141085,-268.2856663390309,-268.2856663390309
2025-02-14,584.4074190506129,549.3964841631516,549.3964841631516
2025-02-17,-35.839160839160876,-83.2311642813639,-83.2311642813639
2025-02-18,319.3612774451098,303.7178866873576,303.7178866873576
2025-02-19,-386.1055444221776,-426.3989658075119,-426.3989658075119
2025-02-20,-115.0013466199838,-116.5451710006164,-116.5451710006164
2025-02-21,390.6542056074767,447.6812927866852,447.6812927866852
2025-02-24,28.215223097112748,-12.935164484190544,-12.935164484190544
2025-02-25,-438.5201305767138,-510.96468843845855,-510.96468843845855
2025-02-27,894.5378151260503,876.48127690767,876.48127690767
2025-02-28,-293.9018798716185,-342.06804139060523,-342.06804139060523
2025-03-03,676.5484383271572,662.0974489989669,662.0974489989669
2025-03-04,90.85648148148141,24.5610353071972,24.5610353071972
2025-03-05,610.0719424460432,589.2220342817741,589.2220342817741
2025-03-06,-173.69572008747272,-85.28141612659391,-85.28141612659391
2025-03-07,-111.4379084967321,-100.43896015217284,-100.43896015217284
2025-03-10,539.2624728850326,575.5563894581878,575.5563894581878
2025-03-11,101.48285449490257,83.69790467418815,83.69790467418815
2025-03-13,-396.15076182838817,-406.3052113594593,-406.3052113594593
2025-03-17,456.37329286798155,490.0388100751933,490.0388100751933
2025-03-18,5.63524590163946,47.51728002988992,47.51728002988992
2025-03-19,326.65639445300474,289.14619177081664,289.14619177081664
2025-03-20,-35.22432332220986,-16.598419576760154,-16.598419576760154
2025-03-21,490.3846153846153,519.1328280252536,519.1328280252536
2025-03-24,306.98246693325115,235.0856913102479,235.0856913102479
2025-03-25,114.19141914191427,5.33951451018314,5.33951451018314
2025-03-26,169.2200557103065,145.89446266338226,145.89446266338226
2025-03-27,-41.95979899497485,-85.96045044064842,-85.96045044064842
2025-03-28,343.82230448866255,343.7784891979562,343.7784891979562
2025-04-01,-66.62180349932709,-97.38209445531463,-97.38209445531463
2025-04-02,-854.9410698096101,-872.0053925035361,-872.0053925035361
2025-04-03,-342.3180592991915,-362.34563410736826,-362.34563410736826
2025-04-04,4455.962587685112,4643.300762988424,4643.300762988424
2025-04-07,453.4262830020764,399.5395963193049,399.5395963193049
2025-04-08,324.37070938215095,311.4854504400558,311.4854504400558
2025-04-09,-601.249349297241,-626.3368649048634,-626.3368649048634
2025-04-11,908.205590622182,829.7029702970298,829.7029702970298
2025-04-15,-560.404807084124,-582.7104994622024,-582.7104994622024
2025-04-16,-649.8719043552519,-681.1105620985345,-681.1105620985345
2025-04-17,200.15760441292355,177.47098125501648,177.47098125501648
